work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,weekly_hours,age,gender,birthday,sun_sign,moon_sign,ascendant_sign,sign_type,Sun,Moon,Mercury,Venus,Mars,Jupiter,Saturn,Uranus,Neptune,Pluto
2023,SE,FT,Data Architect,149040,USD,149040,US,100,US,M,38.26851305709422,38,Male,1985-10-17 10:24:55,Libra,Sagittarius,Libra,Air,,,,,,,,,,
2023,SE,FT,Data Architect,113900,USD,113900,US,100,US,M,35.284291250850146,48,Male,1975-08-27 22:21:27,Virgo,Taurus,Aquarius,Earth,6,2,7,6,3,,,,,
2023,MI,FT,Software Data Engineer,100000,SGD,75020,SG,100,SG,L,40.03903970296029,20,Male,2003-12-03 22:59:12,Sagittarius,Aries,Sagittarius,Fire,,,,,,,,,,
2023,SE,FT,Data Analyst,180180,USD,180180,US,0,US,M,41.39910035621381,46,Male,1977-03-10 21:16:48,Pisces,Scorpio,Leo,Water,6,3,6,8,5,9,,,,
2023,SE,FT,Data Analyst,106020,USD,106020,US,0,US,M,32.882057456646336,41,Male,1982-09-03 01:49:06,Virgo,Pisces,Taurus,Earth,4,10,5,4,6,6,5,6,7,5
2023,MI,FT,Data Scientist,1400000,INR,17022,IN,100,IN,L,39.569871951362146,24,Female,1999-12-21 04:04:00,Sagittarius,Gemini,Aquarius,Fire,10,3,10,8,,,,,,
2023,EN,FT,AI Programmer,70000,USD,70000,IN,0,AU,L,48.18575990982755,21,Female,2002-04-10 05:07:30,Aries,Pisces,Cancer,Fire,,,,,,,,,,
2023,EN,FT,AI Developer,80000,USD,80000,SE,50,SE,M,41.59153118998711,21,Male,2002-11-16 23:09:48,Scorpio,Aries,Virgo,Water,2,7,2,2,1,,,,,
2023,MI,FT,Lead Data Analyst,1500000,INR,18238,IN,50,IN,L,29.52104725821735,33,Female,1990-08-11 02:53:42,Leo,Aries,Virgo,Fire,10,,,,,,,,,
2023,MI,FT,Machine Learning Engineer,250000,USD,250000,US,0,US,M,32.88382965603633,35,Male,1988-03-13 03:50:35,Pisces,Capricorn,Scorpio,Water,,,,,,,,,,
2023,MI,FT,Machine Learning Engineer,150000,USD,150000,US,0,US,M,33.785790134756965,30,Male,1993-04-21 03:10:20,Taurus,Aries,Sagittarius,Earth,4,,,,,,,,,
2023,SE,FT,Data Engineer,139500,USD,139500,US,0,US,M,39.327642500169574,41,Male,1982-12-10 07:40:44,Sagittarius,Libra,Libra,Fire,1,,,,,,,,,
2023,SE,FT,Data Engineer,109400,USD,109400,US,0,US,M,40.643993946626665,38,Male,1985-04-27 10:49:32,Taurus,Cancer,Taurus,Earth,,,,,,,,,,
2023,SE,FT,Data Scientist,105000,USD,105000,US,0,US,M,30.09203275647692,41,Male,1982-09-20 20:51:03,Virgo,Scorpio,Aquarius,Earth,7,8,7,6,9,8,7,9,10,7
2023,SE,FT,Data Scientist,70000,USD,70000,US,0,US,M,30.130771236691864,45,Male,1978-05-23 18:43:09,Gemini,Sagittarius,Virgo,Air,8,2,7,9,10,9,10,1,2,
2023,EX,FT,Data Engineer,210914,USD,210914,US,100,US,M,37.83508116557553,56,Male,1967-10-17 08:21:12,Libra,Aries,Virgo,Air,1,,,,,,,,,
2023,EX,FT,Data Engineer,116704,USD,116704,US,100,US,M,36.66116251336352,59,Male,1964-09-25 17:16:39,Libra,Taurus,Sagittarius,Air,8,4,8,7,7,4,1,8,10,8
2023,EN,FT,Research Scientist,150000,USD,150000,US,0,US,M,34.632643989542665,17,Male,2006-09-18 12:12:08,Virgo,Leo,Libra,Earth,,,,,,,,,,
2023,EN,FT,Research Scientist,100000,USD,100000,US,0,US,M,37.050482857917636,20,Male,2003-05-16 23:14:20,Taurus,Sagittarius,Scorpio,Earth,6,,,,,,,,,
2023,SE,FT,Data Engineer,146000,USD,146000,US,0,US,M,38.3968343000949,36,Male,1987-10-18 06:49:19,Libra,Virgo,Leo,Air,2,,,,,,,,,
2023,SE,FT,Data Engineer,75000,USD,75000,US,0,US,M,35.74209220714083,34,Female,1989-01-06 00:18:59,Capricorn,Sagittarius,Leo,Earth,5,4,5,4,8,9,4,4,4,3
2023,EN,FT,Data Analyst,75000,USD,75000,US,100,US,M,37.618072500291795,20,Male,2003-02-12 09:12:32,Aquarius,Gemini,Capricorn,Air,1,5,,,,,,,,
2023,EN,FT,Data Analyst,60000,USD,60000,US,100,US,M,33.05770755664073,26,Female,1997-10-03 21:44:52,Libra,Scorpio,Pisces,Air,6,7,6,7,8,,,,,
2023,MI,FT,Analytics Engineer,185700,USD,185700,US,0,US,M,34.71860477428349,31,Male,1992-01-20 14:03:59,Capricorn,Leo,Pisces,Earth,,,,,,,,,,
2023,MI,FT,Analytics Engineer,165000,USD,165000,US,0,US,M,38.61949735248441,29,Male,1994-10-22 20:16:52,Libra,Gemini,Pisces,Air,7,2,7,7,5,7,,,,
2023,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M,34.3398617536631,40,Male,1983-10-19 11:32:24,Libra,Pisces,Libra,Air,,,,,,,,,,
2023,SE,FT,Data Engineer,130000,USD,130000,US,100,US,M,31.484344680834482,32,Male,1991-03-02 05:40:44,Pisces,Virgo,Sagittarius,Water,2,9,2,,,,,,,
2023,SE,FT,Data Analyst,169000,USD,169000,US,0,US,M,37.31800030096545,31,Male,1992-09-28 00:32:52,Libra,Libra,Taurus,Air,5,5,5,5,2,4,9,8,8,6
2023,SE,FT,Data Analyst,110600,USD,110600,US,0,US,M,33.499655101127864,41,Male,1982-11-21 06:34:13,Scorpio,Aquarius,Virgo,Water,2,4,2,2,3,2,1,2,3,1
2023,SE,FT,Data Operations Engineer,193000,USD,193000,US,100,US,M,36.23342346191755,29,Male,1994-12-21 20:43:31,Sagittarius,Leo,Gemini,Fire,6,2,6,5,3,5,9,7,7,5
2023,SE,FT,Data Operations Engineer,136850,USD,136850,US,100,US,M,41.07929428342901,40,Male,1983-02-15 14:36:43,Aquarius,Pisces,Aries,Air,10,,,,,,,,,
2023,SE,FT,Machine Learning Engineer,139500,USD,139500,US,0,US,M,38.0108346779526,40,Male,1983-06-14 16:43:04,Gemini,Leo,Virgo,Air,9,10,8,10,9,2,1,2,3,1
2023,SE,FT,Machine Learning Engineer,109400,USD,109400,US,0,US,M,40.42612513620564,40,Male,1983-02-13 19:46:58,Aquarius,Pisces,Cancer,Air,7,7,6,,,,,,,
2023,SE,FT,Data Engineer,276000,USD,276000,US,100,US,M,34.70332552791598,37,Male,1986-11-17 01:44:28,Scorpio,Gemini,Cancer,Water,4,10,4,3,7,,,,,
2023,SE,FT,Data Engineer,178500,USD,178500,US,100,US,M,34.476545197486864,37,Male,1986-05-15 12:16:55,Taurus,Leo,Cancer,Earth,,,,,,,,,,
2023,MI,FT,Data Scientist,55000,EUR,59020,ES,0,ES,M,47.82931948806688,29,Female,1994-12-02 07:33:29,Sagittarius,Sagittarius,Sagittarius,Fire,,,,,,,,,,
2023,MI,FT,Data Scientist,45000,EUR,48289,ES,0,ES,M,41.3621347184461,36,Female,1987-09-27 22:46:46,Libra,Sagittarius,Cancer,Air,3,5,4,3,3,10,5,5,5,4
2023,MI,FT,Data Engineer,70000,EUR,75116,SI,100,SI,M,45.080668814765104,30,Female,1993-09-21 12:28:47,Virgo,Sagittarius,Sagittarius,Earth,8,,,,,,,,,
2023,MI,FT,Data Engineer,45000,EUR,48289,SI,100,SI,M,42.690237361560676,27,Female,1996-07-08 20:48:59,Cancer,Taurus,Aquarius,Water,4,1,4,2,3,10,,,,
2023,SE,FT,Machine Learning Engineer,161000,GBP,195652,GB,0,GB,M,40.636951290280024,48,Male,1975-08-16 04:20:46,Leo,Sagittarius,Leo,Fire,,,,,,,,,,
2023,SE,FT,Machine Learning Engineer,83300,GBP,101228,GB,0,GB,M,34.55744182614005,46,Male,1977-02-06 14:04:16,Aquarius,Virgo,Cancer,Air,7,3,6,,,,,,,
2023,SE,FT,Data Engineer,112700,GBP,136956,GB,0,GB,M,37.20590743463975,33,Male,1990-02-21 19:30:14,Pisces,Capricorn,Virgo,Water,5,3,4,3,3,9,3,3,3,1
2023,SE,FT,Data Engineer,83300,GBP,101228,GB,0,GB,M,39.27377167838245,42,Female,1981-11-27 12:48:08,Sagittarius,Sagittarius,Pisces,Fire,8,8,7,10,6,6,6,8,9,6
2023,SE,FT,Data Engineer,252000,USD,252000,US,0,US,M,34.79735359501025,38,Male,1985-08-12 00:11:01,Leo,Gemini,Aquarius,Fire,5,3,5,4,5,,,,,
2023,SE,FT,Data Engineer,129000,USD,129000,US,0,US,M,31.21940797906115,39,Male,1984-07-21 07:45:53,Cancer,Taurus,Gemini,Water,1,10,2,1,4,6,4,5,6,4
2022,SE,FT,BI Developer,130000,USD,130000,US,100,US,L,36.584565331282064,43,Male,1979-01-08 18:07:52,Capricorn,Taurus,Taurus,Earth,8,,,,,,,,,
2021,MI,FT,Data Science Lead,150000,USD,150000,US,100,US,M,37.87564288341257,31,Male,1990-01-20 02:23:50,Capricorn,Scorpio,Virgo,Earth,4,1,3,4,3,9,3,3,3,2
2023,SE,FT,Data Engineer,163800,USD,163800,US,0,US,M,40.12150209289149,47,Male,1976-11-09 02:27:13,Scorpio,Gemini,Cancer,Water,4,10,4,5,4,10,1,3,4,3
2023,SE,FT,Data Engineer,126000,USD,126000,US,0,US,M,36.733982465175416,33,Male,1990-09-19 22:10:49,Virgo,Libra,Pisces,Earth,6,6,6,6,2,5,10,9,10,7
2023,SE,FT,ML Engineer,260000,USD,260000,CA,100,CA,M,45.19909461015062,45,Male,1978-08-21 19:52:02,Leo,Aries,Sagittarius,Fire,7,3,7,9,8,7,7,10,,
2023,SE,FT,ML Engineer,110000,USD,110000,CA,100,CA,M,41.86456060214708,47,Male,1976-03-27 11:58:00,Aries,Pisces,Taurus,Fire,,,,,,,,,,
2023,SE,FT,Analytics Engineer,170000,USD,170000,US,100,US,M,40.58164443854118,37,Male,1986-05-06 18:54:30,Taurus,Aries,Virgo,Earth,8,7,7,8,4,,,,,
2023,SE,FT,Analytics Engineer,130000,USD,130000,US,100,US,M,35.81987301856552,36,Male,1987-08-06 09:12:58,Leo,Capricorn,Leo,Fire,,,,,,,,,,
2023,SE,FT,Machine Learning Engineer,247500,USD,247500,US,0,US,M,37.19361581739009,35,Male,1988-02-20 20:00:48,Pisces,Aries,Cancer,Water,7,9,6,,,,,,,
2023,SE,FT,Machine Learning Engineer,172200,USD,172200,US,0,US,M,33.441430452635984,36,Male,1987-04-17 13:28:37,Aries,Sagittarius,Gemini,Fire,10,5,10,,,,,,,
2023,SE,FT,Data Scientist,239748,USD,239748,US,0,US,M,36.09868028883808,39,Male,1984-03-06 11:47:27,Pisces,Aries,Pisces,Water,,,,,,,,,,
2023,SE,FT,Data Scientist,159832,USD,159832,US,0,US,M,32.81821726166527,41,Male,1982-11-11 10:26:02,Scorpio,Virgo,Scorpio,Water,,,,,,,,,,
2023,SE,FT,Machine Learning Engineer,163800,USD,163800,US,0,US,M,31.687635423052043,39,Male,1984-05-02 17:56:26,Taurus,Gemini,Virgo,Earth,8,9,8,8,2,4,2,3,4,2
2023,SE,FT,Machine Learning Engineer,126000,USD,126000,US,0,US,M,37.222440594667276,36,Male,1987-05-10 20:34:40,Taurus,Libra,Libra,Earth,7,,,,,,,,,
2023,MI,FT,Data Scientist,128750,USD,128750,US,0,US,M,36.084295222965316,29,Male,1994-07-16 16:36:32,Cancer,Scorpio,Libra,Water,9,,,,,,,,,
2023,MI,FT,Data Scientist,106250,USD,106250,US,0,US,M,34.765341599743934,40,Male,1983-11-11 13:01:26,Scorpio,Aquarius,Sagittarius,Water,,,,,,,,,,
2023,SE,FT,Data Engineer,252000,USD,252000,US,0,US,M,36.0149369093294,39,Male,1984-01-24 06:34:47,Aquarius,Libra,Scorpio,Air,2,,,,,,,,,
2023,SE,FT,Data Engineer,129000,USD,129000,US,0,US,M,35.7389774405464,38,Male,1985-09-12 23:01:24,Virgo,Leo,Pisces,Earth,6,5,5,5,5,,,,,
2023,SE,FT,Data Science Manager,299500,USD,299500,US,0,US,M,35.54365148018475,41,Male,1982-08-04 08:16:19,Leo,Aquarius,Cancer,Fire,1,6,1,,,,,,,
2023,SE,FT,Data Science Manager,245100,USD,245100,US,0,US,M,31.81479250398135,45,Male,1978-05-08 17:53:37,Taurus,Gemini,Virgo,Earth,8,9,,,,,,,,
2023,MI,FT,Data Analytics Manager,155000,USD,155000,US,0,US,M,36.396853990568275,30,Male,1993-11-15 14:39:03,Scorpio,Sagittarius,Sagittarius,Water,10,,,,,,,,,
2023,MI,FT,Data Analytics Manager,140000,USD,140000,US,0,US,M,36.153926397736235,26,Male,1997-12-04 17:14:27,Sagittarius,Aquarius,Pisces,Fire,8,,,,,,,,,
2023,EX,FT,Data Engineer,167500,USD,167500,US,0,US,M,38.16319624676626,45,Male,1978-08-04 20:31:21,Leo,Leo,Sagittarius,Fire,7,7,8,8,8,7,8,10,,
2023,EX,FT,Data Engineer,106500,USD,106500,US,0,US,M,33.91510026730332,50,Male,1973-08-10 01:48:37,Leo,Capricorn,Pisces,Fire,4,9,4,5,,,,,,
2023,SE,FT,Data Architect,188500,USD,188500,US,100,US,M,37.609441487311166,54,Male,1969-11-26 02:31:22,Sagittarius,Gemini,Leo,Fire,4,10,4,3,6,2,9,2,3,2
2023,SE,FT,Data Architect,117000,USD,117000,US,100,US,M,36.68478062928184,43,Male,1980-02-20 09:45:54,Pisces,Aries,Capricorn,Water,,,,,,,,,,
2023,SE,FT,Data Analyst,250000,USD,250000,US,100,US,M,37.2994997307263,38,Male,1985-11-20 13:19:39,Scorpio,Pisces,Sagittarius,Water,,,,,,,,,,
2023,SE,FT,Data Analyst,138000,USD,138000,US,100,US,M,32.697246872335,45,Male,1978-10-24 00:00:53,Scorpio,Cancer,Gemini,Water,5,2,5,5,5,2,3,5,6,4
2023,MI,FT,Data Analyst,130000,USD,130000,CA,100,CA,M,45.68588193150251,33,Male,1990-10-07 04:23:28,Libra,Taurus,Cancer,Air,3,10,2,3,10,,,,,
2023,MI,FT,Data Analyst,100000,USD,100000,CA,100,CA,M,44.079271363017725,35,Male,1988-05-16 07:09:28,Taurus,Gemini,Pisces,Earth,1,1,2,3,,,,,,
2023,SE,FT,Deep Learning Researcher,115000,EUR,123405,DE,0,DE,L,43.418590008205335,39,Male,1984-03-04 06:43:47,Pisces,Aries,Aries,Water,,,,,,,,,,
2023,SE,FT,Data Engineer,140000,USD,140000,US,0,US,M,37.84647464734648,35,Male,1988-02-11 14:46:11,Aquarius,Sagittarius,Aries,Air,10,7,10,,,,,,,
2023,SE,FT,Data Engineer,120000,USD,120000,US,0,US,M,36.00645648412586,48,Male,1975-05-11 22:09:23,Taurus,Taurus,Libra,Earth,6,7,7,8,,,,,,
2023,SE,FT,BI Analyst,160000,USD,160000,US,0,US,M,33.60630408648106,38,Male,1985-01-21 11:58:27,Aquarius,Aquarius,Capricorn,Air,,,,,,,,,,
2023,SE,FT,BI Analyst,135000,USD,135000,US,0,US,M,35.124875985351096,36,Male,1987-09-28 01:15:21,Libra,Sagittarius,Taurus,Air,4,6,5,5,4,,,,,
2023,MI,FT,Data Science Manager,104500,USD,104500,US,0,US,M,33.06533315867413,21,Male,2002-01-08 01:46:37,Capricorn,Scorpio,Virgo,Earth,4,2,5,4,6,10,9,5,5,3
2023,MI,FT,Data Science Manager,70000,USD,70000,US,0,US,M,34.01404018845963,26,Male,1997-05-09 02:53:20,Taurus,Gemini,Sagittarius,Earth,4,5,3,4,8,1,3,1,1,
2023,MI,FT,Data Science Consultant,90000,USD,90000,US,0,US,M,41.036704804606956,32,Male,1991-04-06 03:44:45,Aries,Capricorn,Sagittarius,Fire,,,,,,,,,,
2023,MI,FT,Data Science Consultant,70000,USD,70000,US,0,US,M,31.557161977952827,25,Female,1998-11-08 12:33:08,Scorpio,Cancer,Scorpio,Water,,,,,,,,,,
2023,SE,FT,Data Engineer,153600,USD,153600,US,100,US,M,39.87323054332055,47,Male,1976-10-02 16:15:19,Libra,Aquarius,Sagittarius,Air,9,1,8,10,9,5,7,10,,
2023,SE,FT,Data Engineer,106800,USD,106800,US,100,US,M,37.42787826202997,38,Male,1985-08-27 17:37:26,Virgo,Aquarius,Scorpio,Earth,8,1,8,7,8,2,,,,
2023,EN,FT,Data Engineer,125000,USD,125000,US,0,US,M,37.362731993780244,24,Male,1999-11-20 07:18:53,Scorpio,Aries,Libra,Water,1,6,1,,,,,,,
2023,EN,FT,Data Engineer,90000,USD,90000,US,0,US,M,37.785994678176905,18,Female,2005-11-27 10:19:17,Sagittarius,Libra,Scorpio,Fire,,,,,,,,,,
2023,MI,FT,Research Scientist,185000,USD,185000,US,100,US,M,30.22949634126138,29,Male,1994-03-09 05:08:42,Pisces,Aquarius,Sagittarius,Water,,,,,,,,,,
2023,MI,FT,Research Scientist,125000,USD,125000,US,100,US,M,43.99760500142478,36,Male,1987-07-06 22:34:19,Cancer,Scorpio,Sagittarius,Water,6,10,6,6,7,3,,,,
2023,SE,FT,Data Analyst,127000,USD,127000,US,100,US,M,35.64267788086914,44,Male,1979-11-24 23:21:34,Sagittarius,Aquarius,Gemini,Fire,5,7,5,5,2,3,3,5,5,4
2023,SE,FT,Data Analyst,94000,USD,94000,US,100,US,M,38.5847324294295,39,Male,1984-12-03 20:59:11,Sagittarius,Aries,Gemini,Fire,6,,,,,,,,,
2023,SE,FT,Data Scientist,210550,USD,210550,US,0,US,M,36.05298716022943,45,Male,1978-04-15 16:42:19,Aries,Cancer,Leo,Fire,9,,,,,,,,,
2023,SE,FT,Data Scientist,153300,USD,153300,US,0,US,M,32.127276281019206,44,Male,1979-12-01 06:25:28,Sagittarius,Taurus,Virgo,Fire,2,7,1,3,,,,,,
2023,MI,FT,Data Scientist,200000,USD,200000,US,100,US,M,36.32601632616096,36,Male,1987-11-16 15:39:49,Scorpio,Virgo,Capricorn,Water,9,7,8,10,8,2,10,,,
2023,MI,FT,Data Scientist,150000,USD,150000,US,100,US,M,39.030568499363994,29,Male,1994-05-04 14:07:13,Taurus,Pisces,Cancer,Earth,10,8,10,10,,,,,,
2023,SE,FT,Data Analyst,161500,USD,161500,US,100,US,M,34.69825364260322,36,Male,1987-06-09 00:40:00,Gemini,Scorpio,Sagittarius,Air,5,10,6,4,6,3,,,,
2023,SE,FT,Data Analyst,119500,USD,119500,US,100,US,M,38.80009912358142,48,Male,1975-01-24 11:14:07,Aquarius,Gemini,Capricorn,Air,,,,,,,,,,
2023,SE,FT,Data Analyst,175000,USD,175000,US,0,US,M,30.85698973745221,37,Male,1986-07-20 07:39:25,Cancer,Capricorn,Gemini,Water,1,6,1,3,6,,,,,
2023,SE,FT,Data Analyst,145000,USD,145000,US,0,US,M,37.538649366546075,42,Male,1981-02-03 18:09:29,Aquarius,Aquarius,Gemini,Air,8,7,9,7,9,4,4,5,6,4
2023,SE,FT,Data Scientist,175000,USD,175000,US,0,US,M,37.22082040306325,39,Male,1984-10-05 00:50:29,Libra,Aquarius,Taurus,Air,4,9,4,5,7,7,5,6,7,5
2023,SE,FT,Data Scientist,148750,USD,148750,US,0,US,M,38.02484460311473,53,Male,1970-05-01 09:32:20,Taurus,Pisces,Aries,Earth,,,,,,,,,,
2023,SE,FT,Data Analytics Specialist,105000,USD,105000,US,0,US,M,39.693855349102854,44,Male,1979-08-09 20:38:27,Leo,Pisces,Sagittarius,Fire,7,,,,,,,,,
2023,SE,FT,Data Analytics Specialist,85000,USD,85000,US,0,US,M,33.84712659456951,33,Female,1990-03-23 13:31:33,Aries,Aquarius,Taurus,Fire,,,,,,,,,,
2023,SE,FT,Research Scientist,215000,USD,215000,US,0,US,M,39.52774502196934,39,Male,1984-03-04 03:14:53,Pisces,Pisces,Scorpio,Water,3,,,,,,,,,
2023,SE,FT,Research Scientist,146300,USD,146300,US,0,US,M,33.65137375604502,43,Male,1980-07-19 17:10:44,Cancer,Libra,Libra,Water,9,,,,,,,,,
2023,EN,FT,AI Developer,200000,EUR,214618,DE,100,DE,L,42.29743391841774,20,Male,2003-11-18 09:24:10,Scorpio,Virgo,Sagittarius,Water,10,7,10,,,,,,,
2023,MI,FT,Data Engineer,72000,USD,72000,MX,100,MX,M,50.53364335698239,27,Male,1996-02-20 22:03:34,Pisces,Pisces,Cancer,Water,7,,,,,,,,,
2023,MI,FT,Data Engineer,60000,USD,60000,MX,100,MX,M,43.98390682324463,30,Female,1993-08-07 23:40:33,Leo,Aries,Capricorn,Fire,6,2,6,5,7,8,,,,
2023,SE,FT,Machine Learning Engineer,153400,USD,153400,US,0,US,M,35.88018506226706,48,Male,1975-01-27 22:31:13,Aquarius,Leo,Leo,Air,5,,,,,,,,,
2023,SE,FT,Machine Learning Engineer,122700,USD,122700,US,0,US,M,41.49003213056514,44,Male,1979-10-10 15:00:52,Libra,Gemini,Sagittarius,Air,10,6,10,10,7,8,9,,,
2023,MI,FT,Data Engineer,260000,USD,260000,US,0,US,M,37.8553265811091,24,Male,1999-08-01 11:47:32,Leo,Pisces,Leo,Fire,,,,,,,,,,
2023,MI,FT,Data Engineer,175000,USD,175000,US,0,US,M,34.69915522990603,32,Male,1991-02-04 13:47:59,Aquarius,Libra,Pisces,Air,,,,,,,,,,
2023,SE,FT,Data Scientist,186300,USD,186300,US,100,US,M,29.45246612129473,40,Male,1983-06-14 18:41:03,Gemini,Leo,Libra,Air,8,9,7,9,8,1,,,,
2023,SE,FT,Data Scientist,123900,USD,123900,US,100,US,M,37.24363875146211,36,Male,1987-11-05 17:05:20,Scorpio,Taurus,Capricorn,Water,8,2,8,9,8,2,10,10,,
2023,MI,FT,Research Scientist,340000,USD,340000,US,100,US,M,35.88324043569918,21,Male,2002-07-17 23:17:36,Cancer,Scorpio,Capricorn,Water,6,9,6,7,6,6,5,1,,
2023,MI,FT,Research Scientist,150000,USD,150000,US,100,US,M,38.68735515662566,34,Male,1989-11-15 16:20:45,Scorpio,Gemini,Capricorn,Water,9,4,9,,,,,,,
2023,SE,FT,Machine Learning Engineer,153400,USD,153400,US,0,US,M,39.899515357338025,37,Male,1986-10-17 14:04:07,Libra,Aries,Scorpio,Air,10,4,,,,,,,,
2023,SE,FT,Machine Learning Engineer,122700,USD,122700,US,0,US,M,43.082607250864186,35,Male,1988-07-11 15:42:04,Cancer,Gemini,Virgo,Water,9,8,9,8,,,,,,
2023,MI,FT,Data Engineer,250000,USD,250000,US,0,US,M,33.23143274205565,31,Male,1992-08-22 15:06:39,Leo,Gemini,Libra,Fire,9,7,9,10,7,10,3,2,2,
2023,MI,FT,Data Engineer,175000,USD,175000,US,0,US,M,34.482835737308804,24,Male,1999-06-16 22:54:46,Gemini,Leo,Sagittarius,Air,6,7,7,7,10,4,4,2,1,
2023,MI,FT,Data Scientist,60000,EUR,64385,FR,50,FR,M,34.10172875927691,35,Female,1988-07-04 23:06:15,Cancer,Pisces,Aries,Water,3,,,,,,,,,
2023,SE,FT,Data Analyst,185900,USD,185900,US,0,US,M,36.428817658989104,44,Male,1979-08-16 01:06:36,Leo,Gemini,Pisces,Fire,5,2,4,5,3,5,5,7,8,6
2023,SE,FT,Data Analyst,121700,USD,121700,US,0,US,M,38.498121270275256,41,Male,1982-10-22 10:26:06,Libra,Capricorn,Libra,Air,,,,,,,,,,
2023,SE,FT,Data Analyst,153600,USD,153600,US,0,US,M,41.63744906907288,37,Male,1986-01-23 10:44:02,Aquarius,Cancer,Capricorn,Air,,,,,,,,,,
2023,SE,FT,Data Analyst,106800,USD,106800,US,0,US,M,36.25761234542135,46,Male,1977-04-15 03:30:01,Aries,Pisces,Sagittarius,Fire,,,,,,,,,,
2023,SE,FL,Software Data Engineer,50000,USD,50000,NG,50,AU,M,44.525156955456396,39,Female,1984-04-15 10:30:16,Aries,Libra,Cancer,Fire,9,3,9,,,,,,,
2023,EN,FT,Data Analyst,100000,USD,100000,UZ,100,US,L,35.082541476725645,22,Male,2001-11-03 12:07:23,Scorpio,Gemini,Taurus,Water,6,,,,,,,,,
2023,SE,FT,Machine Learning Engineer,247500,USD,247500,US,0,US,M,35.68832836674596,35,Male,1988-06-04 13:30:44,Gemini,Aquarius,Leo,Air,10,6,10,10,7,9,4,4,5,3
2023,SE,FT,Machine Learning Engineer,172200,USD,172200,US,0,US,M,33.96662340163646,34,Male,1989-08-24 12:53:03,Virgo,Gemini,Virgo,Earth,10,8,,,,,,,,
2023,EX,FT,Data Engineer,310000,USD,310000,US,100,US,M,37.10294613482689,54,Male,1969-01-17 13:51:04,Capricorn,Capricorn,Aquarius,Earth,,,,,,,,,,
2023,EX,FT,Data Engineer,239000,USD,239000,US,100,US,M,35.22252022779674,49,Male,1974-12-26 20:30:55,Capricorn,Gemini,Gemini,Earth,6,,,,,,,,,
2023,SE,FT,Data Analyst,125000,USD,125000,US,0,US,M,34.84543782708866,39,Male,1984-03-04 09:11:45,Pisces,Aries,Capricorn,Water,,,,,,,,,,
2023,SE,FT,Data Analyst,110000,USD,110000,US,0,US,M,37.24109847522213,35,Male,1988-04-03 17:04:59,Aries,Libra,Cancer,Fire,9,3,,,,,,,,
2023,EN,FT,Data Analyst,150000,USD,150000,US,0,US,M,42.88177039683425,16,Male,2007-09-15 19:20:21,Virgo,Scorpio,Capricorn,Earth,7,9,8,7,5,10,7,1,1,
2023,EN,FT,Data Analyst,100000,USD,100000,US,0,US,M,34.79438718617711,27,Male,1996-08-01 08:02:28,Leo,Pisces,Cancer,Fire,1,8,2,,,,,,,
2023,SE,FT,Data Scientist,149076,USD,149076,US,0,US,M,36.79062941543792,37,Male,1986-07-12 11:14:11,Cancer,Virgo,Leo,Water,,,,,,,,,,
2023,SE,FT,Data Scientist,82365,USD,82365,US,0,US,M,34.872097039084856,47,Male,1976-02-14 17:34:44,Aquarius,Leo,Gemini,Air,8,2,7,7,,,,,,
2023,MI,FT,Data Engineer,146000,USD,146000,US,0,US,M,38.25266644765223,26,Male,1997-01-23 04:43:49,Aquarius,Cancer,Libra,Air,3,9,2,2,,,,,,
2023,MI,FT,Data Engineer,75000,USD,75000,US,0,US,M,34.69681576668966,31,Male,1992-11-18 12:20:47,Scorpio,Virgo,Sagittarius,Water,,,,,,,,,,
2023,SE,FT,Machine Learning Engineer,139500,USD,139500,US,0,US,M,34.03883711552512,42,Male,1981-10-26 06:55:09,Scorpio,Libra,Virgo,Water,2,1,1,3,,,,,,
2023,SE,FT,Machine Learning Engineer,109400,USD,109400,US,0,US,M,37.4025134031461,48,Male,1975-08-01 15:50:19,Leo,Taurus,Libra,Fire,9,7,9,10,7,6,9,,,
2023,SE,FT,Data Engineer,139500,USD,139500,US,0,US,M,37.26967026091981,43,Male,1980-06-15 11:52:52,Gemini,Cancer,Cancer,Air,,,,,,,,,,
2023,SE,FT,Data Engineer,109400,USD,109400,US,0,US,M,34.53732112409696,44,Male,1979-07-26 12:31:42,Leo,Leo,Virgo,Fire,10,,,,,,,,,
2023,MI,FT,Data Engineer,149600,USD,149600,US,0,US,M,34.49184887153688,25,Male,1998-06-06 15:30:13,Gemini,Scorpio,Leo,Air,9,2,9,8,9,,,,,
2023,MI,FT,Data Engineer,102000,USD,102000,US,0,US,M,36.63643092309308,18,Male,2005-03-23 05:22:05,Aries,Virgo,Sagittarius,Fire,,,,,,,,,,
2023,MI,FT,Data Analyst,80000,GBP,97218,GB,0,GB,M,39.687292302383746,31,Male,1992-06-21 04:20:56,Cancer,Pisces,Cancer,Water,,,,,,,,,,
2023,MI,FT,Data Analyst,40000,GBP,48609,GB,0,GB,M,37.49402879871653,35,Female,1988-02-04 03:12:35,Aquarius,Leo,Sagittarius,Air,1,8,,,,,,,,
